Drug 1,Drug 2,DDI Type,Time,Unit
fluphenazine,gatifloxacin,agonism,41,week
fluphenazine,grepafloxacin,agonism,55,sec
fluphenazine,guanethidine,agonism,31,sec
fluphenazine,levofloxacin,agonism,44,min
fluphenazine,mazindol,antagonism,55,sec
fluphenazine,methamphetamine,antagonism,8,min
fluphenazine,metrizamide,agonism,20,min
fluphenazine,phendimetrazine,antagonism,31,week
fluphenazine,phenmetrazine,antagonism,43,sec
fluphenazine,phentermine,agonism,38,min
fluphenazine,phenylpropanolamine,antagonism,15,hr
fluphenazine,sparfloxacin,antagonism,7,sec
fluphenazine,tacrine,agonism,51,week
fluphenazine,terbinafine,antagonism,8,min
fluphenazine,terfenadine,antagonism,21,hr
fluphenazine,tetrabenazine,antagonism,9,hr
trimethobenzamide,fluphenazine,agonism,27,week
fluphenazine,triprolidine,agonism,15,hr
fluphenazine,trospium,agonism,38,min
bimatoprost,latanoprost,antagonism,3,hr
flurbiprofen,acenocoumarol,agonism,11,week
flurbiprofen,azilsartan medoxomil,antagonism,8,min
flurbiprofen,colesevelam,agonism,47,week
flurbiprofen,difluprednate,antagonism,2,day
flurbiprofen,eltrombopag,agonism,9,hr
flurbiprofen,ginkgo biloba,agonism,29,week
methotrexate,flurbiprofen,agonism,4,day
flurbiprofen,pralatrexate,agonism,56,min
tamoxifen,flurbiprofen,agonism,21,hr
flurbiprofen,telmisartan,agonism,19,sec
flurbiprofen,timolol,antagonism,39,week
flurbiprofen,torasemide,antagonism,19,sec
flurbiprofen,trandolapril,agonism,5,yr
flurbiprofen,trimethoprim,antagonism,21,hr
flurbiprofen,voriconazole,agonism,38,min
flutamide,telithromycin,agonism,21,week
flutamide,voriconazole,antagonism,14,min
"(3S,5R)-fluvastatin",acenocoumarol,agonism,21,hr
"(3S,5R)-fluvastatin",cholestyramine,agonism,1,day
"(3S,5R)-fluvastatin",colchicine,agonism,9,hr
"(3S,5R)-fluvastatin",colestipol hydrochloride,agonism,9,hr
"(3S,5R)-fluvastatin",eltrombopag,antagonism,2,yr
"(3S,5R)-fluvastatin",fluconazole,antagonism,5,yr
"(3S,5R)-fluvastatin",gemfibrozil,antagonism,20,min
"(3S,5R)-fluvastatin",repaglinide,antagonism,45,week
rifabutin,"(3S,5R)-fluvastatin",antagonism,15,hr
zuclopenthixol,amiodarone,antagonism,5,yr
diarsenic trioxide,zuclopenthixol,agonism,3,hr
zuclopenthixol,asenapine,agonism,37,week
zuclopenthixol,dolasetron,antagonism,2,day
zuclopenthixol,donepezil,agonism,7,day
zuclopenthixol,doxepin,antagonism,2,yr
zuclopenthixol,dronedarone,agonism,5,yr
zuclopenthixol,erythromycin,antagonism,8,min
zuclopenthixol,flecainide,agonism,21,hr
zuclopenthixol,fluconazole,agonism,4,yr
galanthamine,zuclopenthixol,antagonism,4,day
zuclopenthixol,halofantrine,antagonism,9,hr
zuclopenthixol,haloperidol,agonism,21,hr
zuclopenthixol,ibutilide,agonism,7,sec
zuclopenthixol,iloperidone,antagonism,25,sec
imipramine,zuclopenthixol,agonism,56,min
zuclopenthixol,indapamide,antagonism,1,yr
zuclopenthixol,isradipine,antagonism,5,yr
zuclopenthixol,levofloxacin,agonism,9,hr
zuclopenthixol,lopinavir,antagonism,13,sec
zuclopenthixol,maprotiline,antagonism,29,week
zuclopenthixol,mefloquine,antagonism,8,min
zuclopenthixol,mesoridazine,antagonism,21,hr
zuclopenthixol,methadone,antagonism,20,min
zuclopenthixol,methotrimeprazine,agonism,3,hr
zuclopenthixol,moxifloxacin,agonism,1,yr
zuclopenthixol,nilotinib,antagonism,27,week
zuclopenthixol,nortriptyline,antagonism,2,day
zuclopenthixol,octreotide,agonism,4,yr
zuclopenthixol,paroxetine,agonism,15,hr
zuclopenthixol,pazopanib,antagonism,21,hr
zuclopenthixol,perflutren,agonism,3,hr
zuclopenthixol,pergolide mesylate,antagonism,4,day
zuclopenthixol,pimozide,agonism,21,hr
zuclopenthixol,pramipexole,antagonism,4,yr
zuclopenthixol,pramlintide,antagonism,3,day
zuclopenthixol,probucol,antagonism,2,day
zuclopenthixol,procainamide,antagonism,49,week
zuclopenthixol,propafenone hydrochloride,agonism,51,week
zuclopenthixol,protriptyline,agonism,3,yr
zuclopenthixol,quetiapine,agonism,35,week
zuclopenthixol,ranolazine,antagonism,45,week
zuclopenthixol,risperidone,antagonism,1,day
zuclopenthixol,ritonavir,antagonism,37,week
zuclopenthixol,ropinirole,antagonism,4,day
zuclopenthixol,rotigotine,antagonism,39,week
zuclopenthixol,sotalol,antagonism,29,week
zuclopenthixol,sparfloxacin,antagonism,8,min
zuclopenthixol,tacrine,antagonism,49,sec
zuclopenthixol,tacrolimus (anhydrous),antagonism,15,hr
zuclopenthixol,telavancin,antagonism,37,sec
zuclopenthixol,telavancin hydrochloride,antagonism,37,sec
zuclopenthixol,telithromycin,agonism,1,day
zuclopenthixol,terbinafine,antagonism,31,week
zuclopenthixol,tetrabenazine,agonism,7,day
zuclopenthixol,thioridazine,agonism,31,sec
zuclopenthixol,thiothixene,agonism,55,sec
zuclopenthixol,toremifene,agonism,9,hr
trimethobenzamide,zuclopenthixol,antagonism,3,hr
zuclopenthixol,trimipramine,agonism,3,hr
zuclopenthixol,triprolidine,agonism,43,sec
zuclopenthixol,trospium,antagonism,55,sec
zuclopenthixol,voriconazole,agonism,26,min
vorinostat,zuclopenthixol,antagonism,1,day
fluvoxamine,acenocoumarol,agonism,27,week
fluvoxamine,almotriptan,antagonism,6,day
fluvoxamine,aminophylline,agonism,1,yr
fluvoxamine,asenapine,agonism,15,hr
fluvoxamine,desvenlafaxine,antagonism,5,yr
fluvoxamine,doxepin,agonism,32,min
fluvoxamine,duloxetine,antagonism,5,yr
fluvoxamine,eltrombopag,agonism,15,hr
fluvoxamine,ergotamine,antagonism,49,sec
fluvoxamine,fosphenytoin,antagonism,49,week
fluvoxamine,frovatriptan,antagonism,7,sec
fluvoxamine,ginkgo biloba,antagonism,13,week
imipramine,fluvoxamine,antagonism,43,week
fluvoxamine,isocarboxazid,agonism,8,min
fluvoxamine,ketoprofen,antagonism,3,hr
fluvoxamine,linezolid,antagonism,25,week
fluvoxamine,lithium,agonism,7,sec
fluvoxamine,mazindol,antagonism,21,hr
fluvoxamine,mephenytoin,agonism,1,yr
fluvoxamine,mesoridazine,agonism,3,hr
fluvoxamine,methadone,agonism,7,sec
fluvoxamine,methamphetamine,agonism,15,week
fluvoxamine,mexiletine,antagonism,38,min
fluvoxamine,mirtazapine,antagonism,9,hr
fluvoxamine,moclobemide,antagonism,44,min
fluvoxamine,naratriptan,antagonism,3,day
fluvoxamine,nortriptyline,antagonism,31,sec
fluvoxamine,olanzapine,antagonism,2,day
fluvoxamine,oxtriphylline,agonism,29,week
fluvoxamine,oxycodone,agonism,44,min
fluvoxamine,phendimetrazine,agonism,37,sec
fluvoxamine,phenelzine,agonism,7,day
fluvoxamine,phentermine,agonism,37,week
fluvoxamine,phenylpropanolamine,antagonism,3,day
fluvoxamine,phenytoin,agonism,9,hr
fluvoxamine,protriptyline,antagonism,21,week
fluvoxamine,ramelteon,agonism,49,sec
fluvoxamine,rasagiline,agonism,3,hr
roflumilast,fluvoxamine,agonism,44,min
fluvoxamine,ropinirole,agonism,7,day
fluvoxamine,(S)-ropivacaine,antagonism,3,hr
fluvoxamine,selegiline,antagonism,33,week
fluvoxamine,sibutramine,agonism,7,day
fluvoxamine,st. john's wort,agonism,3,yr
fluvoxamine,tacrine,agonism,15,hr
fluvoxamine,terbinafine,antagonism,26,min
fluvoxamine,terfenadine,antagonism,50,min
fluvoxamine,thioridazine,agonism,2,yr
fluvoxamine,thiothixene,agonism,55,sec
fluvoxamine,tizanidine,agonism,32,min
fluvoxamine,tolmetin sodium dihydrate,antagonism,3,hr
tramadol hydrochloride,fluvoxamine,antagonism,4,day
fluvoxamine,tranylcypromine,antagonism,5,day
fluvoxamine,trazodone,agonism,3,day
fluvoxamine,trimipramine,agonism,1,yr
fluvoxamine,triprolidine,agonism,37,sec
fluvoxamine,venlafaxine,antagonism,26,min
doxylamine,donepezil,antagonism,15,hr
galanthamine,doxylamine,antagonism,37,sec
doxylamine,pramlintide,agonism,9,week
doxylamine,tacrine,agonism,4,yr
trimethobenzamide,doxylamine,antagonism,3,yr
doxylamine,triprolidine,antagonism,31,sec
doxylamine,trospium,agonism,21,hr
bosentan,acenocoumarol,antagonism,1,yr
atorvastatin,bosentan,antagonism,5,day
bosentan,estradiol valerate/dienogest,agonism,1,sec
bosentan,ethinyl estradiol,antagonism,37,sec
bosentan,glyburide,antagonism,7,day
bosentan,itraconazole,antagonism,26,min
bosentan,ketoconazole,agonism,21,hr
bosentan,lurasidone,agonism,7,day
bosentan,medroxyprogesterone,agonism,25,sec
bosentan,mestranol,antagonism,49,sec
bosentan,norethisterone,antagonism,32,min
roflumilast,bosentan,agonism,1,day
bosentan,simvastatin,agonism,44,min
bosentan,telithromycin,antagonism,19,sec
bosentan,temsirolimus,antagonism,2,yr
tramadol hydrochloride,bosentan,agonism,25,sec
bosentan,trazodone,agonism,7,sec
vandetanib,bosentan,agonism,9,hr
bosentan,voriconazole,antagonism,51,week
fosinopril,azilsartan medoxomil,antagonism,1,yr
fosinopril,icatibant acetate,antagonism,2,day
fosinopril,lithium,agonism,2,min
fosinopril,potassium,antagonism,4,yr
fosinopril,spironolactone,agonism,2,min
fosinopril,tizanidine,antagonism,14,min
fosinopril,tobramycin,antagonism,37,sec
fosinopril,triamterene,antagonism,37,sec
alverine,donepezil,agonism,14,min
galanthamine,alverine,antagonism,23,week
furazolidone,milnacipran,agonism,7,day
furazolidone,tetrabenazine,agonism,1,yr
furazolidone,tolcapone,antagonism,56,min
tramadol hydrochloride,furazolidone,antagonism,7,day
furazolidone,tranylcypromine,antagonism,2,day
furazolidone,trazodone,antagonism,44,min
furazolidone,trimipramine,agonism,2,day
furazolidone,venlafaxine,antagonism,4,yr
almotriptan,conivaptan,antagonism,1,yr
almotriptan,desvenlafaxine,agonism,15,hr
almotriptan,dihydroergotoxine,agonism,31,sec
almotriptan,ergotamine,antagonism,21,hr
almotriptan,isocarboxazid,antagonism,49,sec
almotriptan,itraconazole,agonism,13,sec
almotriptan,ketoconazole,agonism,5,yr
almotriptan,methylergonovine,antagonism,20,min
almotriptan,methysergide,agonism,49,sec
almotriptan,nefazodone,agonism,47,week
almotriptan,paroxetine,antagonism,25,sec
almotriptan,phenelzine,antagonism,3,yr
almotriptan,sertraline,antagonism,32,min
almotriptan,sibutramine,agonism,3,day
tramadol hydrochloride,almotriptan,antagonism,5,yr
almotriptan,tranylcypromine,agonism,19,week
almotriptan,trazodone,agonism,8,min
almotriptan,trimipramine,agonism,2,yr
almotriptan,venlafaxine,agonism,49,sec
almotriptan,voriconazole,antagonism,5,week
nilotinib,conivaptan,agonism,9,hr
nilotinib,tacrolimus (anhydrous),antagonism,31,sec
tamoxifen,nilotinib,agonism,26,min
nilotinib,tamsulosin,antagonism,37,sec
nilotinib,telithromycin,agonism,26,min
nilotinib,thiothixene,agonism,4,yr
nilotinib,topotecan,antagonism,7,week
nilotinib,toremifene,agonism,35,week
tramadol hydrochloride,nilotinib,agonism,1,week
nilotinib,trastuzumab,antagonism,25,sec
nilotinib,trimipramine,antagonism,37,sec
nilotinib,voriconazole,agonism,15,hr
vorinostat,nilotinib,agonism,32,min
bortezomib,telithromycin,agonism,7,sec
bortezomib,ticlopidine,antagonism,1,day
bortezomib,voriconazole,antagonism,14,min
gatifloxacin,aluminium,agonism,55,sec
gatifloxacin,amiodarone,antagonism,5,yr
gatifloxacin,dihydroquinidine barbiturate,antagonism,8,min
gatifloxacin,iron,agonism,9,hr
gatifloxacin,iron dextran,antagonism,1,yr
gatifloxacin,magnesium,antagonism,3,day
gatifloxacin,magnesium salicylate,agonism,9,hr
gatifloxacin,mesoridazine,agonism,56,min
gatifloxacin,methotrimeprazine,agonism,3,hr
gatifloxacin,perphenazine,antagonism,6,day
gatifloxacin,prochlorperazine,antagonism,3,yr
gatifloxacin,promazine,agonism,2,min
gatifloxacin,promethazine,antagonism,38,min
gatifloxacin,propiomazine,antagonism,3,hr
gatifloxacin,quinidine barbiturate,antagonism,33,week
gatifloxacin,quinupristin,antagonism,49,week
gatifloxacin,sotalol,agonism,15,hr
gatifloxacin,sucralfate,antagonism,1,yr
gatifloxacin,tacrolimus (anhydrous),agonism,13,sec
gatifloxacin,thiethylperazine,agonism,7,sec
gatifloxacin,thioridazine,agonism,3,day
gatifloxacin,thiothixene,antagonism,14,min
gatifloxacin,toremifene,agonism,25,sec
gatifloxacin,triflupromazine,antagonism,5,day
gatifloxacin,trimipramine,antagonism,5,day
gatifloxacin,voriconazole,antagonism,6,day
vorinostat,gatifloxacin,agonism,7,day
gatifloxacin,zinc,antagonism,3,yr
gemfibrozil,acenocoumarol,agonism,47,week
atorvastatin,gemfibrozil,agonism,2,yr
gemfibrozil,dabrafenib,antagonism,19,week
gemfibrozil,glimepiride,agonism,21,hr
gemfibrozil,pioglitazone,agonism,50,min
pitavastatin,gemfibrozil,agonism,8,min
gemfibrozil,pravastatin sodium,agonism,15,hr
gemfibrozil,repaglinide,agonism,8,min
gemfibrozil,simvastatin,agonism,56,min
gemfibrozil,tacrine,agonism,17,week
tamoxifen,gemfibrozil,agonism,3,hr
gemfibrozil,tizanidine,agonism,55,sec
gemfibrozil,torasemide,antagonism,15,hr
gemfibrozil,trimethoprim,antagonism,9,week
gemfibrozil,trimipramine,agonism,43,sec
gemfibrozil,ursodeoxycholic acid,agonism,1,yr
gemfibrozil,voriconazole,antagonism,6,day
donepezil,aceprometazine,antagonism,4,yr
donepezil,chlorpheniramine,agonism,7,day
donepezil,dexbrompheniramine,agonism,9,week
diphenoxylate,donepezil,agonism,26,min
donepezil,diphenylpyraline,agonism,14,min
donepezil,doxepin,agonism,19,sec
donepezil,glutethimide,agonism,43,sec
donepezil,glycopyrrolate,antagonism,37,week
donepezil,hydroxyzine,agonism,21,hr
donepezil,hyoscyamine,agonism,2,yr
imipramine,donepezil,agonism,9,hr
donepezil,isocarboxazid,agonism,2,yr
donepezil,isopropamide,agonism,5,day
donepezil,maprotiline,antagonism,50,min
donepezil,meclizine,antagonism,2,min
donepezil,meperidine,agonism,7,sec
donepezil,mesoridazine,agonism,2,day
donepezil,methdilazine,antagonism,7,sec
donepezil,methotrimeprazine,antagonism,39,week
donepezil,methylscopolamine,agonism,3,hr
donepezil,mirtazapine,agonism,5,yr
donepezil,moclobemide,agonism,3,day
donepezil,molindone,agonism,5,day
donepezil,nortriptyline,antagonism,7,day
donepezil,olanzapine,antagonism,25,sec
donepezil,orphenadrine,agonism,26,min
donepezil,oxybutynin,antagonism,15,hr
donepezil,perphenazine,agonism,3,yr
donepezil,phenelzine,antagonism,47,week
donepezil,phenindamine,agonism,3,hr
donepezil,pimozide,antagonism,14,min
donepezil,pipotiazine,antagonism,31,week
donepezil,procainamide,agonism,2,min
donepezil,prochlorperazine,agonism,32,min
donepezil,procyclidine,agonism,38,min
donepezil,promazine,antagonism,5,day
donepezil,promethazine,antagonism,5,yr
donepezil,propantheline,agonism,8,min
donepezil,protriptyline,agonism,7,day
donepezil,quetiapine,antagonism,21,hr
donepezil,quinidine barbiturate,agonism,21,hr
donepezil,risperidone,antagonism,1,yr
donepezil,sertraline,antagonism,15,hr
donepezil,solifenacin,agonism,15,hr
donepezil,thioproperazine,antagonism,9,hr
donepezil,thioridazine,antagonism,1,yr
donepezil,thiothixene,agonism,38,min
donepezil,tizanidine,agonism,56,min
donepezil,tolterodine,antagonism,56,min
donepezil,tranylcypromine,antagonism,1,yr
donepezil,trazodone,antagonism,19,week
donepezil,triflupromazine,agonism,32,min
donepezil,trihexyphenidyl,agonism,43,sec
donepezil,trimeprazine,agonism,1,yr
trimethobenzamide,donepezil,antagonism,13,sec
donepezil,trimipramine,antagonism,4,day
donepezil,tripelennamine,agonism,15,hr
donepezil,triprolidine,antagonism,3,day
donepezil,trospium,antagonism,5,yr
eszopiclone,telithromycin,antagonism,45,week
eszopiclone,triprolidine,antagonism,2,yr
eszopiclone,voriconazole,agonism,9,hr
paracetamol,acenocoumarol,antagonism,14,min
acenocoumarol,amiodarone,agonism,35,week
amprenavir,acenocoumarol,agonism,19,sec
acenocoumarol,butabarbital,agonism,50,min
celecoxib,acenocoumarol,antagonism,21,hr
acenocoumarol,cholestyramine,antagonism,9,hr
acenocoumarol,colestipol hydrochloride,antagonism,7,day
acenocoumarol,dextrothyroxine,antagonism,3,hr
acenocoumarol,disulfiram,agonism,56,min
acenocoumarol,erythromycin,agonism,3,hr
acenocoumarol,ethinyl estradiol,antagonism,4,day
acenocoumarol,etoricoxib,antagonism,2,day
acenocoumarol,fluconazole,antagonism,9,hr
acenocoumarol,fosamprenavir,agonism,2,yr
acenocoumarol,fosphenytoin,agonism,32,min
acenocoumarol,ginkgo biloba,antagonism,1,week
acenocoumarol,glutethimide,antagonism,32,min
acenocoumarol,griseofulvin,agonism,1,sec
acenocoumarol,ibuprofen,agonism,21,hr
acenocoumarol,indinavir,antagonism,4,day
indometacin,acenocoumarol,antagonism,3,hr
acenocoumarol,isoniazid,antagonism,51,week
acenocoumarol,itraconazole,agonism,25,sec
acenocoumarol,ketoconazole,agonism,5,day
acenocoumarol,ketoprofen,antagonism,7,day
acenocoumarol,ketorolac,agonism,5,day
acenocoumarol,leflunomide,agonism,15,hr
acenocoumarol,levamisole,agonism,5,day
acenocoumarol,levofloxacin,antagonism,49,week
acenocoumarol,lumiracoxib,antagonism,25,week
acenocoumarol,medroxyprogesterone,antagonism,21,hr
acenocoumarol,mefenamic acid,agonism,5,yr
acenocoumarol,mefloquine,agonism,15,hr
acenocoumarol,meloxicam,agonism,14,min
mercaptopurine,acenocoumarol,antagonism,20,min
acenocoumarol,metronidazole,agonism,20,min
acenocoumarol,miconazole,antagonism,19,week
acenocoumarol,mitotane,antagonism,50,min
acenocoumarol,moxifloxacin,antagonism,37,week
acenocoumarol,nabumetone,antagonism,1,yr
acenocoumarol,naproxen,antagonism,3,hr
acenocoumarol,nelfinavir,antagonism,56,min
acenocoumarol,nevirapine,agonism,3,day
acenocoumarol,ofloxacin,agonism,8,min
acenocoumarol,orlistat,agonism,9,week
acenocoumarol,oxaprozin,agonism,4,yr
acenocoumarol,oxyphenbutazone,agonism,5,week
acenocoumarol,paroxetine,antagonism,3,day
acenocoumarol,pentoxifylline,antagonism,56,min
acenocoumarol,phenobarbital,agonism,20,min
acenocoumarol,phenytoin,antagonism,8,min
acenocoumarol,piroxicam,antagonism,21,week
acenocoumarol,prednisolone,antagonism,3,hr
acenocoumarol,prednisone,antagonism,25,sec
acenocoumarol,primidone,antagonism,4,yr
acenocoumarol,propafenone hydrochloride,antagonism,9,hr
acenocoumarol,propoxyphene,agonism,1,yr
acenocoumarol,6-propyl-2-thiouracil,antagonism,5,day
acenocoumarol,ranitidine,agonism,2,yr
rifabutin,acenocoumarol,agonism,33,week
acenocoumarol,sulindac,agonism,21,hr
tamoxifen,acenocoumarol,antagonism,21,hr
acenocoumarol,telithromycin,agonism,27,week
acenocoumarol,tenoxicam,agonism,44,min
acenocoumarol,testolactone,antagonism,21,hr
acenocoumarol,testosterone,antagonism,47,week
acenocoumarol,testosterone propionate,agonism,17,week
acenocoumarol,tolmetin sodium dihydrate,agonism,43,week
acenocoumarol,triamcinolone acetonide,agonism,7,day
acenocoumarol,trimetrexate,agonism,50,min
galanthamine,aceprometazine,agonism,1,yr
glimepiride,glucosamine,antagonism,31,sec
glimepiride,ketoconazole,agonism,4,day
glimepiride,somatropin recombinant,agonism,2,min
glyburide,bismuth subsalicylate,antagonism,2,min
glyburide,colesevelam,antagonism,5,week
glyburide,glucosamine,antagonism,3,yr
glyburide,labetalol,agonism,3,day
glyburide,magnesium salicylate,agonism,5,yr
glyburide,metoprolol,antagonism,4,yr
glyburide,nadolol,antagonism,7,sec
glyburide,oxprenolol,agonism,1,day
