Drug 1,Drug 2,DDI Type,Time,Unit
minocycline,colesevelam,bad,1,yr
minocycline,ethinyl estradiol,good,3,hr
minocycline,flucloxacillin,bad,1,day
minocycline,hetacillin,good,49,sec
minocycline,iron,good,9,hr
minocycline,iron dextran,good,9,week
minocycline,isotretinoin,bad,6,day
minocycline,magnesium,bad,5,day
minocycline,magnesium salicylate,good,41,week
minocycline,mestranol,good,21,hr
minocycline,methicillin acyl-serine,bad,38,min
minocycline,methoxyflurane,good,25,sec
minocycline,mezlocillin,bad,32,min
minocycline,nafcillin,good,19,sec
minocycline,oxacillin,bad,50,min
minocycline,penicillin v,good,55,sec
minocycline,piperacillin,good,3,hr
minocycline,pivampicillin,good,49,sec
minocycline,pivmecillinam,bad,1,day
minocycline,tazobactam,bad,56,min
minocycline,ticarcillin,good,3,hr
minocycline,trisalicylate-choline,bad,14,min
minocycline,zinc,bad,5,yr
mitoxantrone,trastuzumab,bad,5,yr
calcipotriol,alfacalcidol,good,15,hr
calcipotriol,aluminum hydroxide,good,15,hr
calcipotriol,cholecalciferol,bad,1,day
calcipotriol,orlistat,good,3,hr
calcipotriol,sucralfate,good,3,hr
etonogestrel,bexarotene,bad,44,min
etonogestrel,colesevelam,good,3,hr
norgestimate,bexarotene,good,43,week
norgestimate,colesevelam,good,21,hr
drospirenone,bexarotene,bad,32,min
drospirenone,boceprevir,bad,4,day
drospirenone,cilazapril,bad,3,day
drospirenone,colesevelam,bad,3,day
drospirenone,fosinopril,bad,2,min
drospirenone,irbesartan,bad,3,yr
drospirenone,losartan,bad,32,min
drospirenone,perindopril,good,1,sec
drospirenone,potassium,good,31,week
drospirenone,quinapril,bad,1,yr
drospirenone,ramipril,bad,2,yr
drospirenone,telmisartan,bad,7,day
drospirenone,trandolapril,bad,20,min
drospirenone,treprostinil,good,15,week
drospirenone,triamterene,good,3,hr
loxapine,donepezil,good,9,hr
galanthamine,loxapine,bad,8,min
loxapine,rivastigmine,good,19,sec
loxapine,rotigotine,good,7,sec
loxapine,tacrine,good,9,week
loxapine,tacrolimus (anhydrous),bad,2,yr
loxapine,tetrabenazine,good,55,sec
loxapine,thiothixene,good,45,week
loxapine,toremifene,good,25,sec
trimethobenzamide,loxapine,good,37,sec
loxapine,trimipramine,good,43,sec
loxapine,triprolidine,good,11,week
loxapine,trospium,bad,26,min
loxapine,voriconazole,good,21,hr
vorinostat,loxapine,good,45,week
loxapine,zuclopenthixol,bad,2,yr
doxycycline,acenocoumarol,good,7,sec
doxycycline,aluminium,bad,7,day
doxycycline,amobarbital,bad,50,min
doxycycline,aprobarbital,good,43,sec
doxycycline,attapulgite,bad,7,day
doxycycline,bexarotene,bad,8,min
doxycycline,butabarbital,good,37,sec
doxycycline,butethal,bad,2,min
doxycycline,calcium,bad,2,yr
doxycycline,calcium acetate,good,37,sec
doxycycline,calcium chloride,good,1,sec
clavulanic acid,doxycycline,good,43,sec
cloxacillin,doxycycline,good,15,hr
doxycycline,colesevelam,good,37,sec
doxycycline,dihydroquinidine barbiturate,bad,56,min
doxycycline,ethinyl estradiol,bad,2,min
doxycycline,flucloxacillin,good,3,hr
doxycycline,fosphenytoin,good,15,hr
doxycycline,heptabarbital,good,13,week
doxycycline,hetacillin,good,9,hr
doxycycline,hexobarbital,good,19,sec
doxycycline,iron,bad,56,min
doxycycline,iron dextran,good,15,hr
doxycycline,isotretinoin,good,15,hr
doxycycline,magnesium,good,21,week
doxycycline,mephenytoin,bad,14,min
doxycycline,mestranol,good,41,week
methotrexate,doxycycline,good,47,week
doxycycline,mephobarbital,bad,50,min
doxycycline,methicillin,bad,1,yr
doxycycline,mezlocillin,good,13,week
doxycycline,nafcillin,good,13,sec
doxycycline,oxacillin,good,43,sec
doxycycline,penicillin v,bad,3,yr
doxycycline,pentobarbital,bad,2,yr
doxycycline,phenobarbital,bad,3,day
doxycycline,phenytoin,good,15,hr
doxycycline,piperacillin,bad,3,day
doxycycline,pivampicillin,good,1,week
doxycycline,pivmecillinam,bad,3,day
doxycycline,primidone,good,9,hr
doxycycline,quinidine barbiturate,bad,3,yr
rifabutin,doxycycline,bad,32,min
doxycycline,secobarbital,bad,2,yr
doxycycline,talbutal,bad,7,day
doxycycline,tamsulosin,good,21,hr
doxycycline,tazobactam,bad,3,day
doxycycline,ticarcillin,bad,5,yr
doxycycline,tolterodine,good,13,sec
doxycycline,zinc,bad,2,yr
bexarotene,conivaptan,bad,2,day
bexarotene,gemfibrozil,good,25,week
bexarotene,levonorgestrel,bad,50,min
bexarotene,medroxyprogesterone,bad,8,min
bexarotene,norelgestromin,bad,1,day
bexarotene,norethisterone,bad,1,yr
bexarotene,vitamin a,bad,44,min
treprostinil,abciximab,good,3,hr
treprostinil,acenocoumarol,bad,2,day
treprostinil,aliskiren,good,47,week
treprostinil,n-pentyl nitrite,bad,1,yr
treprostinil,argatroban,good,21,hr
treprostinil,bivalirudin,bad,3,day
celecoxib,treprostinil,bad,2,day
treprostinil,chlorthalidone,good,13,sec
treprostinil,cilazapril,good,21,hr
treprostinil,clevidipine,bad,56,min
diclofenac,treprostinil,good,3,week
treprostinil,drotrecogin alfa,good,21,hr
treprostinil,enoxaparin,bad,1,yr
eptifibatide,treprostinil,good,21,hr
treprostinil,felodipine,bad,32,min
treprostinil,fluoxetine,good,3,week
treprostinil,flurbiprofen,bad,2,min
treprostinil,fluvoxamine,good,13,sec
treprostinil,fosinopril,bad,3,yr
treprostinil,guanabenz,good,19,week
treprostinil,guanfacine,good,3,hr
treprostinil,hydralazine,bad,1,yr
treprostinil,hydrochlorothiazide,good,19,sec
treprostinil,hydroflumethiazide,good,9,hr
treprostinil,ibuprofen,good,19,sec
treprostinil,indapamide,good,31,sec
indometacin,treprostinil,bad,7,day
treprostinil,irbesartan,bad,3,yr
treprostinil,isosorbide dinitrate,good,25,week
treprostinil,isosorbide mononitrate,bad,3,yr
treprostinil,isradipine,bad,3,yr
treprostinil,ketoprofen,bad,4,yr
treprostinil,ketorolac,bad,2,min
treprostinil,labetalol,good,15,week
treprostinil,lepirudin,good,1,sec
treprostinil,levobunolol,good,9,hr
treprostinil,losartan,bad,2,day
treprostinil,lumiracoxib,bad,8,min
treprostinil,meclofenamic acid,good,43,sec
treprostinil,mefenamic acid,good,21,hr
treprostinil,meloxicam,bad,1,yr
treprostinil,methazolamide,good,13,sec
treprostinil,methyclothiazide,bad,1,day
metipranolol hydrochloride,treprostinil,good,3,hr
treprostinil,metolazone,good,21,hr
treprostinil,metoprolol,bad,1,yr
treprostinil,minoxidil,good,39,week
treprostinil,moexipril,bad,2,yr
treprostinil,nabumetone,good,9,hr
treprostinil,nadolol,bad,14,min
treprostinil,naproxen,bad,1,day
treprostinil,nebivolol,good,1,sec
treprostinil,nesiritide,bad,20,min
treprostinil,nicardipine,good,1,week
treprostinil,nifedipine,bad,5,yr
treprostinil,nimodipine,good,31,sec
treprostinil,nisoldipine,bad,1,day
treprostinil,nitrendipine,good,1,week
treprostinil,nitroprusside,good,55,sec
treprostinil,oxaprozin,bad,5,yr
treprostinil,oxprenolol,bad,1,yr
treprostinil,papaverine,good,9,hr
treprostinil,paroxetine,good,1,sec
treprostinil,penbutolol,bad,2,yr
treprostinil,perindopril,bad,2,yr
treprostinil,phenoxybenzamine,good,9,hr
treprostinil,phentolamine,bad,32,min
treprostinil,pindolol,good,45,week
treprostinil,piroxicam,good,51,week
treprostinil,polythiazide,bad,56,min
treprostinil,prazosin,bad,38,min
treprostinil,quinapril,bad,1,yr
treprostinil,ramipril,bad,3,day
treprostinil,rivaroxaban,bad,3,yr
treprostinil,salsalate,good,13,sec
treprostinil,sertraline,bad,3,day
treprostinil,sotalol,good,19,sec
treprostinil,spironolactone,bad,2,yr
treprostinil,sulindac,good,15,hr
treprostinil,telmisartan,bad,3,yr
treprostinil,terazosin,good,21,hr
treprostinil,ticlopidine,bad,1,day
treprostinil,timolol,bad,3,yr
treprostinil,tirofiban,good,45,week
treprostinil,tizanidine,bad,38,min
treprostinil,tolmetin sodium dihydrate,bad,44,min
treprostinil,torasemide,good,49,sec
treprostinil,trandolapril,good,1,week
treprostinil,triamterene,bad,32,min
treprostinil,trichlormethiazide,bad,1,yr
treprostinil,urea,bad,2,yr
treprostinil,valsartan,good,3,hr
treprostinil,verapamil,good,25,sec
flavoxate,donepezil,good,25,week
galanthamine,flavoxate,good,15,hr
flavoxate,rivastigmine,good,19,week
flavoxate,tacrine,bad,6,day
trimethobenzamide,flavoxate,bad,1,day
flavoxate,triprolidine,bad,1,day
flavoxate,trospium,good,41,week
fludrocortisone,acenocoumarol,bad,4,yr
fludrocortisone,ambenonium,good,41,week
fludrocortisone,amobarbital,bad,38,min
fludrocortisone,aprobarbital,bad,2,day
fludrocortisone,bismuth subsalicylate,good,47,week
fludrocortisone,butabarbital,bad,4,day
fludrocortisone,butethal,good,1,sec
fludrocortisone,dihydroquinidine barbiturate,bad,5,day
fludrocortisone,fosphenytoin,good,21,hr
fludrocortisone,heptabarbital,bad,4,yr
fludrocortisone,hexobarbital,good,9,hr
fludrocortisone,magnesium salicylate,bad,5,day
fludrocortisone,mephenytoin,good,25,sec
fludrocortisone,mephobarbital,bad,1,day
fludrocortisone,midodrine,good,35,week
fludrocortisone,neostigmine,bad,4,day
fludrocortisone,pentobarbital,good,15,hr
fludrocortisone,phenobarbital,bad,5,yr
fludrocortisone,phenytoin,good,43,week
fludrocortisone,primidone,bad,3,yr
fludrocortisone,pyridostigmine,good,19,sec
fludrocortisone,quinidine barbiturate,good,3,week
fludrocortisone,salicylate-sodium,good,1,sec
fludrocortisone,salsalate,bad,2,yr
fludrocortisone,secobarbital,bad,6,day
fludrocortisone,tacrine,good,21,week
fludrocortisone,talbutal,bad,6,day
fludrocortisone,trastuzumab,bad,44,min
fludrocortisone,trisalicylate-choline,good,3,hr
fludrocortisone,vecuronium,good,9,hr
eletriptan,desvenlafaxine,bad,2,yr
eletriptan,dihydroergotoxine,good,5,week
eletriptan,ergotamine,bad,7,day
eletriptan,erythromycin,bad,5,yr
eletriptan,fluoxetine,bad,38,min
eletriptan,fluvoxamine,good,51,week
eletriptan,itraconazole,bad,7,day
eletriptan,ketoconazole,good,13,sec
eletriptan,methylergonovine,good,55,sec
eletriptan,methysergide,good,7,sec
eletriptan,nefazodone,good,21,hr
eletriptan,nelfinavir,bad,8,min
eletriptan,paroxetine,bad,32,min
eletriptan,ritonavir,good,3,hr
eletriptan,sertraline,bad,38,min
eletriptan,telithromycin,bad,2,yr
tramadol hydrochloride,eletriptan,bad,2,min
eletriptan,tranylcypromine,good,55,sec
eletriptan,trazodone,good,9,week
eletriptan,trimipramine,good,49,sec
eletriptan,troleandomycin,bad,4,day
eletriptan,venlafaxine,bad,5,day
eletriptan,voriconazole,good,55,sec
sorafenib,trastuzumab,good,9,hr
flucloxacillin,ethinyl estradiol,bad,1,yr
flucloxacillin,mestranol,good,25,sec
flucloxacillin,methacycline,good,9,hr
methotrexate,flucloxacillin,bad,20,min
flucloxacillin,rolitetracycline,bad,1,day
flunisolide,telithromycin,good,21,hr
flunisolide,voriconazole,bad,14,min
dapiprazole,tamsulosin,good,31,sec
alfuzosin,boceprevir,bad,14,min
alfuzosin,conivaptan,bad,20,min
alfuzosin,itraconazole,bad,44,min
alfuzosin,ketoconazole,bad,32,min
alfuzosin,ritonavir,good,11,week
alfuzosin,tadalafil,bad,2,min
alfuzosin,tamsulosin,good,7,week
alfuzosin,telaprevir,good,31,sec
alfuzosin,telithromycin,good,15,hr
alfuzosin,terazosin,good,15,hr
vardenafil,alfuzosin,good,37,week
alfuzosin,voriconazole,good,7,week
fluoxetine,acenocoumarol,bad,5,yr
fluoxetine,almotriptan,good,45,week
fluoxetine,desvenlafaxine,bad,6,day
fluoxetine,dextromethorphan,good,47,week
fluoxetine,doxepin,good,35,week
fluoxetine,ergotamine,bad,20,min
fluoxetine,erythromycin,good,47,week
fluoxetine,fosphenytoin,bad,38,min
fluoxetine,frovatriptan,bad,2,yr
fluoxetine,ginkgo biloba,bad,4,day
fluoxetine,iloperidone,bad,4,yr
imipramine,fluoxetine,bad,1,day
fluoxetine,insulin lispro,good,21,hr
fluoxetine,isocarboxazid,good,3,hr
josamycin,fluoxetine,bad,3,yr
fluoxetine,ketoprofen,bad,5,yr
fluoxetine,linezolid,bad,4,yr
fluoxetine,lithium,good,51,week
fluoxetine,mazindol,good,31,week
fluoxetine,mephenytoin,good,37,sec
fluoxetine,mesoridazine,bad,5,day
fluoxetine,methamphetamine,bad,20,min
fluoxetine,metoprolol,bad,2,yr
fluoxetine,moclobemide,good,13,sec
fluoxetine,naratriptan,bad,6,day
fluoxetine,nortriptyline,good,9,week
fluoxetine,oxycodone,good,25,week
fluoxetine,phendimetrazine,good,29,week
fluoxetine,phenelzine,good,35,week
fluoxetine,phentermine,good,49,sec
fluoxetine,phenylpropanolamine,bad,38,min
fluoxetine,phenytoin,bad,4,yr
fluoxetine,propafenone hydrochloride,bad,4,day
fluoxetine,propranolol,bad,1,day
fluoxetine,protriptyline,bad,3,day
fluoxetine,rasagiline,bad,56,min
fluoxetine,risperidone,good,7,week
fluoxetine,ritonavir,bad,5,day
fluoxetine,selegiline,bad,2,yr
fluoxetine,sibutramine,bad,6,day
fluoxetine,st. john's wort,good,15,hr
fluoxetine,tacrine,good,31,sec
fluoxetine,tacrolimus (anhydrous),good,25,sec
tamoxifen,fluoxetine,bad,20,min
fluoxetine,tamsulosin,good,51,week
fluoxetine,terbinafine,bad,5,yr
fluoxetine,terfenadine,bad,7,day
fluoxetine,tetrabenazine,bad,1,yr
fluoxetine,thioridazine,good,15,hr
fluoxetine,thiothixene,bad,5,day
fluoxetine,tipranavir,bad,1,yr
fluoxetine,tizanidine,bad,5,day
fluoxetine,tolmetin sodium dihydrate,bad,50,min
fluoxetine,tolterodine,good,15,hr
fluoxetine,toremifene,bad,1,yr
tramadol hydrochloride,fluoxetine,good,3,hr
fluoxetine,tranylcypromine,bad,26,min
fluoxetine,trazodone,bad,1,yr
fluoxetine,trimipramine,good,9,hr
fluoxetine,triprolidine,bad,4,day
fluoxetine,troleandomycin,bad,7,day
fluoxetine,venlafaxine,bad,56,min
fluoxetine,voriconazole,good,47,week
vorinostat,fluoxetine,bad,4,yr
fluoxetine,zuclopenthixol,good,15,hr
fluoxymesterone,acenocoumarol,good,7,sec
pseudoephedrine,alseroxylon,bad,3,day
pseudoephedrine,deserpidine,good,39,week
pseudoephedrine,desvenlafaxine,good,15,hr
pseudoephedrine,doxepin,bad,50,min
pseudoephedrine,guanethidine,good,9,hr
imipramine,pseudoephedrine,bad,1,yr
pseudoephedrine,iobenguane,bad,50,min
pseudoephedrine,isocarboxazid,bad,1,yr
pseudoephedrine,linezolid,good,11,week
pseudoephedrine,alpha-methyl-L-dopa,bad,5,yr
pseudoephedrine,midodrine,good,19,sec
pseudoephedrine,moclobemide,good,37,sec
pseudoephedrine,nortriptyline,good,15,hr
pseudoephedrine,pargyline,bad,38,min
pseudoephedrine,phenelzine,good,31,sec
pseudoephedrine,protriptyline,good,21,hr
pseudoephedrine,rasagiline,good,17,week
pseudoephedrine,tranylcypromine,bad,2,day
pseudoephedrine,trimipramine,bad,1,yr
pseudoephedrine,venlafaxine,good,25,sec
flupenthixol,donepezil,bad,4,yr
galanthamine,flupenthixol,good,13,week
flupenthixol,rivastigmine,bad,1,yr
flupenthixol,tacrine,good,49,week
flupenthixol,tacrolimus (anhydrous),good,55,sec
flupenthixol,tetrabenazine,bad,3,day
flupenthixol,thiothixene,bad,5,yr
flupenthixol,toremifene,good,11,week
trimethobenzamide,flupenthixol,bad,3,yr
flupenthixol,trimipramine,bad,5,yr
flupenthixol,triprolidine,good,37,sec
flupenthixol,trospium,good,3,week
flupenthixol,voriconazole,bad,6,day
vorinostat,flupenthixol,bad,3,yr
flupenthixol,zuclopenthixol,good,3,hr
pivmecillinam,methacycline,good,21,hr
pivmecillinam,rolitetracycline,good,21,hr
fluphenazine,gatifloxacin,good,41,week
fluphenazine,grepafloxacin,good,55,sec
fluphenazine,guanethidine,good,31,sec
fluphenazine,levofloxacin,bad,44,min
fluphenazine,mazindol,good,55,sec
fluphenazine,methamphetamine,bad,8,min
fluphenazine,metrizamide,bad,20,min
fluphenazine,phendimetrazine,good,31,week
fluphenazine,phenmetrazine,good,43,sec
fluphenazine,phentermine,bad,38,min
fluphenazine,phenylpropanolamine,good,15,hr
fluphenazine,sparfloxacin,good,7,sec
fluphenazine,tacrine,good,51,week
fluphenazine,terbinafine,bad,8,min
fluphenazine,terfenadine,good,21,hr
fluphenazine,tetrabenazine,good,9,hr
trimethobenzamide,fluphenazine,good,27,week
fluphenazine,triprolidine,good,15,hr
fluphenazine,trospium,bad,38,min
bimatoprost,latanoprost,good,3,hr
flurbiprofen,acenocoumarol,good,11,week
flurbiprofen,azilsartan medoxomil,bad,8,min
flurbiprofen,colesevelam,good,47,week
flurbiprofen,difluprednate,bad,2,day
flurbiprofen,eltrombopag,good,9,hr
flurbiprofen,ginkgo biloba,good,29,week
methotrexate,flurbiprofen,bad,4,day
flurbiprofen,pralatrexate,bad,56,min
tamoxifen,flurbiprofen,good,21,hr
flurbiprofen,telmisartan,good,19,sec
flurbiprofen,timolol,good,39,week
flurbiprofen,torasemide,good,19,sec
flurbiprofen,trandolapril,bad,5,yr
flurbiprofen,trimethoprim,good,21,hr
flurbiprofen,voriconazole,bad,38,min
flutamide,telithromycin,good,21,week
flutamide,voriconazole,bad,14,min
"(3S,5R)-fluvastatin",acenocoumarol,good,21,hr
"(3S,5R)-fluvastatin",cholestyramine,bad,1,day
"(3S,5R)-fluvastatin",colchicine,good,9,hr
"(3S,5R)-fluvastatin",colestipol hydrochloride,good,9,hr
"(3S,5R)-fluvastatin",eltrombopag,bad,2,yr
"(3S,5R)-fluvastatin",fluconazole,bad,5,yr
"(3S,5R)-fluvastatin",gemfibrozil,bad,20,min
"(3S,5R)-fluvastatin",repaglinide,good,45,week
rifabutin,"(3S,5R)-fluvastatin",good,15,hr
zuclopenthixol,amiodarone,bad,5,yr
diarsenic trioxide,zuclopenthixol,good,3,hr
zuclopenthixol,asenapine,good,37,week
zuclopenthixol,dolasetron,bad,2,day
zuclopenthixol,donepezil,bad,7,day
zuclopenthixol,doxepin,bad,2,yr
zuclopenthixol,dronedarone,bad,5,yr
zuclopenthixol,erythromycin,bad,8,min
zuclopenthixol,flecainide,good,21,hr
zuclopenthixol,fluconazole,bad,4,yr
galanthamine,zuclopenthixol,bad,4,day
zuclopenthixol,halofantrine,good,9,hr
zuclopenthixol,haloperidol,good,21,hr
zuclopenthixol,ibutilide,good,7,sec
zuclopenthixol,iloperidone,good,25,sec
imipramine,zuclopenthixol,bad,56,min
zuclopenthixol,indapamide,bad,1,yr
zuclopenthixol,isradipine,bad,5,yr
zuclopenthixol,levofloxacin,good,9,hr
zuclopenthixol,lopinavir,good,13,sec
zuclopenthixol,maprotiline,good,29,week
zuclopenthixol,mefloquine,bad,8,min
zuclopenthixol,mesoridazine,good,21,hr
zuclopenthixol,methadone,bad,20,min
zuclopenthixol,methotrimeprazine,good,3,hr
zuclopenthixol,moxifloxacin,bad,1,yr
zuclopenthixol,nilotinib,good,27,week
zuclopenthixol,nortriptyline,bad,2,day
zuclopenthixol,octreotide,bad,4,yr
zuclopenthixol,paroxetine,good,15,hr
zuclopenthixol,pazopanib,good,21,hr
zuclopenthixol,perflutren,good,3,hr
zuclopenthixol,pergolide mesylate,bad,4,day
zuclopenthixol,pimozide,good,21,hr
zuclopenthixol,pramipexole,bad,4,yr
zuclopenthixol,pramlintide,bad,3,day
zuclopenthixol,probucol,bad,2,day
zuclopenthixol,procainamide,good,49,week
zuclopenthixol,propafenone hydrochloride,good,51,week
zuclopenthixol,protriptyline,bad,3,yr
zuclopenthixol,quetiapine,good,35,week
zuclopenthixol,ranolazine,good,45,week
zuclopenthixol,risperidone,bad,1,day
zuclopenthixol,ritonavir,good,37,week
zuclopenthixol,ropinirole,bad,4,day
zuclopenthixol,rotigotine,good,39,week
zuclopenthixol,sotalol,good,29,week
zuclopenthixol,sparfloxacin,bad,8,min
zuclopenthixol,tacrine,good,49,sec
zuclopenthixol,tacrolimus (anhydrous),good,15,hr
zuclopenthixol,telavancin,good,37,sec
zuclopenthixol,telavancin hydrochloride,good,37,sec
zuclopenthixol,telithromycin,bad,1,day
zuclopenthixol,terbinafine,good,31,week
zuclopenthixol,tetrabenazine,bad,7,day
zuclopenthixol,thioridazine,good,31,sec
zuclopenthixol,thiothixene,good,55,sec
zuclopenthixol,toremifene,good,9,hr
trimethobenzamide,zuclopenthixol,good,3,hr
zuclopenthixol,trimipramine,good,3,hr
zuclopenthixol,triprolidine,good,43,sec
zuclopenthixol,trospium,good,55,sec
zuclopenthixol,voriconazole,bad,26,min
vorinostat,zuclopenthixol,bad,1,day
fluvoxamine,acenocoumarol,good,27,week
fluvoxamine,almotriptan,bad,6,day
fluvoxamine,aminophylline,bad,1,yr
fluvoxamine,asenapine,good,15,hr
fluvoxamine,desvenlafaxine,bad,5,yr
fluvoxamine,doxepin,bad,32,min
fluvoxamine,duloxetine,bad,5,yr
fluvoxamine,eltrombopag,good,15,hr
